index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/politik/ausland/2024-06/israel-vorschlag-waffenruhe-reaktionen-annalena-baerbock,https://www.zeit.de/politik/ausland/2024-06/israel-vorschlag-waffenruhe-reaktionen-annalena-baerbock,0,www.zeit.de,"Gaza-Krieg: Annalena Baerbock sieht ""Weg aus Sackgasse des Krieges""","International findet Israels Vorschlag für eine Waffenruhe lobende Worte. Deutschlands Außenministerin spricht von einem ""Hoffnungsschimmer"". Die Hamas ist zurückhaltend.",https://img.zeit.de/politik/ausland/2024-06/israel-vorschlag-waffenruhe-annalena-baerbock-bild/wide__1300x731,2024-06-01T02:36:10Z,,"Außenministerin Annalena Baerbock (Grüne) hat den israelischen Vorschlag für eine Waffenruhe im Gazastreifen begrüßt. ""Das israelische Angebot, das US-Präsident Biden heute erläutert und bekräftigt h… [+4844 chars]",,de,'Waffen'
https://www.zeit.de/news/2024-06/01/krieg-gegen-die-ukraine-so-ist-die-lage,https://www.zeit.de/news/2024-06/01/krieg-gegen-die-ukraine-so-ist-die-lage,0,www.zeit.de,Russische Invasion: Krieg gegen die Ukraine: So ist die Lage,Hier finden Sie Informationen zu dem Thema „Russische Invasion“. Lesen Sie jetzt „Krieg gegen die Ukraine: So ist die Lage“.,https://img.zeit.de/news/2024-06/01/krieg-gegen-die-ukraine-so-ist-die-lage-image-group/wide__1300x731,2024-06-01T03:21:36Z,,Aufgrund der verheerenden russischen Angriffe auf ukrainische Kraftwerke hat das Land die Stromtarife um mehr als 60 Prozent angehoben. Nato-Generalsekretär Jens Stoltenberg forderte derweil die Nato… [+4475 chars],,de,'Ukraine'
https://www.nzz.ch/wirtschaft/die-tschechische-sphinx-daniel-kretinsky-investiert-in-ikonische-unternehmen-wie-thyssenkrupp-und-royal-mail-was-hat-er-vor-ld.1832924,https://www.nzz.ch/wirtschaft/die-tschechische-sphinx-daniel-kretinsky-investiert-in-ikonische-unternehmen-wie-thyssenkrupp-und-royal-mail-was-hat-er-vor-ld.1832924,0,www.nzz.ch,Die «tschechische Sphinx» Daniel Kretinsky investiert in ikonische Unternehmen wie ThyssenKrupp und Royal Mail – was hat er vor?,Mit Investitionen in Kohle und Gas wurde Daniel Kretinsky zum zweitreichsten Tschechen. Längst setzt er aber auch auf Handel und Logistik. Dabei scheut er vor hohen Risiken nicht zurück.,"https://img.nzz.ch/2024/05/31/b132a5e6-c243-4b8c-be82-0e363b1ff49e.jpeg?width=1200&height=675&fit=bound&quality=75&auto=webp&crop=5798,3262,x1311,y166&wmark=nzz",2024-06-01T03:30:00Z,,"Daniel Kretinsky wird als smart und strategisch denkend beschrieben. So hat er es zu sagenhaftem Reichtum gebracht. 
Daniel Kretinsky hat keine Angst vor grossen Namen und hohen Risiken. Der Milliar… [+6080 chars]",,de,'Kohle'
https://www.zeit.de/politik/ausland/2024-06/strack-zimmermann-bundeswehr-reservisten-aktivierung,https://www.zeit.de/politik/ausland/2024-06/strack-zimmermann-bundeswehr-reservisten-aktivierung,0,www.zeit.de,Bundeswehr: Strack-Zimmermann fordert Aktivierung von 900.000 Reservisten,"""Putin trimmt sein Volk auf Krieg"", warnt die Vorsitzende des Verteidigungsausschusses. Aus ihrer Sicht sollte Deutschland Reservisten mobilisieren.",https://img.zeit.de/politik/ausland/2024-06/bundeswehr-soldaten-reservisten-strack-zimmermann/wide__1300x731,2024-06-01T03:43:45Z,,"Die FDP-Verteidigungspolitikerin Marie-Agnes Strack-Zimmermann hat Russland als Bedrohung für die Sicherheit Deutschlands bezeichnet und die Aktivierung von 900.000
Reservisten gefordert. ""Putin tri… [+2424 chars]",,de,'Putin'
https://www.tagesschau.de/newsticker/liveblog-ukraine-samstag-392.html,https://www.tagesschau.de/newsticker/liveblog-ukraine-samstag-392.html,0,www.tagesschau.de,Ukraine-Liveblog: ++ Ukrainische Stromversorgung angegriffen ++,In der Nacht soll es erneut massive russische Angriffe auf das ukrainische Stromnetz gegeben haben. Südkorea hat Beweise für nordkoreanische Waffenlieferungen an Russland. Die Entwicklungen im Liveblog.,https://images.tagesschau.de/image/66808c04-da56-4498-89e9-b90234cff5c6/AAABj9JPmWo/AAABjwnlFvA/16x9-1280/ukraine-kiew-metro-100.jpg,2024-06-01T05:45:51Z,,"Stand: 01.06.2024 07:45 Uhr
In der Nacht soll es erneut massive russische Angriffe auf das ukrainische Stromnetz gegeben haben. Südkorea hat Beweise für nordkoreanische Waffenlieferungen an Russland… [+1868 chars]",,de,'Ukraine'
https://www.tagesschau.de/ausland/europa/russland-militaer-verhaftungen-putin-100.html,https://www.tagesschau.de/ausland/europa/russland-militaer-verhaftungen-putin-100.html,0,www.tagesschau.de,"Russland: ""Niemand im Verteidigungsapparat ist mehr sicher""",Mehrere spektakuläre Festnahmen erschüttern den russischen Militärapparat. Stets geht es um Korruption und Bestechlichkeit. Doch wieso geschieht dies gerade jetzt? Und welche Auswirkungen hat das auf die Armee? Von V. Reith und R. Jung.,https://images.tagesschau.de/image/c3467dac-8a1d-4743-8b67-41e0d0df21b4/AAABj86NRXo/AAABjwnlFvA/16x9-1280/popow-gericht-100.jpg,2024-06-01T07:10:04Z,,"Stand: 01.06.2024 09:10 Uhr
Mehrere spektakuläre Festnahmen erschüttern den russischen Militärapparat. Stets geht es um Korruption und Bestechlichkeit. Doch wieso geschieht dies gerade jetzt? Und we… [+6415 chars]",,de,'Russland'
https://www.zeit.de/news/2024-06/01/ein-taeter-nach-schuessen-in-hagen-auf-der-flucht,https://www.zeit.de/news/2024-06/01/ein-taeter-nach-schuessen-in-hagen-auf-der-flucht,0,www.zeit.de,Ermittlungen: Ein Täter nach Schüssen in Hagen auf der Flucht,Hier finden Sie Informationen zu dem Thema „Ermittlungen“. Lesen Sie jetzt „Vier Verletzte nach Schüssen in Hagen“.,https://img.zeit.de/news/2024-06/01/ein-taeter-nach-schuessen-in-hagen-auf-der-flucht-image-group/wide__1300x731,2024-06-01T12:22:49Z,,"Nach Schüssen an zwei Orten in Hagen ist ein Täter nach Polizeiangaben auf der Flucht. Nach ihm werde mit Hochdruck gefahndet, teilte die Polizei am Samstag auf der Plattform X mit. Ein Sprecher der … [+612 chars]",,de,'Flucht'
https://www.n-tv.de/politik/14-34-Wegen-anhaltender-Bedrohung-durch-Russland-Scholz-spricht-sich-fuer-Reformen-in-der-Wirtschaft-aus--article23143824.html,https://www.n-tv.de/politik/14-34-Wegen-anhaltender-Bedrohung-durch-Russland-Scholz-spricht-sich-fuer-Reformen-in-der-Wirtschaft-aus--article23143824.html,0,www.n-tv.de,Ukraine-Krieg im Liveticker: +++ 14:34 Wegen anhaltender Bedrohung durch Russland: Scholz spricht sich für Reformen in der Wirtschaft aus +++,Lesen Sie alle aktuellen Entwicklungen und Nachrichten über den russischen Angriffskrieg auf die Ukraine im Liveticker von ntv.de.,https://bilder2.n-tv.de/img/incoming/crop23332537/9041326157-cImg_16_9-w1200/Liveticker1-grau-1-Kopie.jpg,2024-06-01T23:11:00Z,,"Bundeskanzler Olaf Scholz rechnet mit einer anhaltenden Bedrohung durch Russland. Die Kehrtwende in der Sicherheitspolitik sei deswegen nötig gewesen, um Russland zu zeigen: ""Wir sind bereit, jeden Q… [+17880 chars]",,de,'Ukraine'
https://www.n-tv.de/politik/11-14-Luftalarm-ueber-Odessa-Explosion-in-Stadt-am-Schwarzen-Meer--article23143824.html,https://www.n-tv.de/politik/11-14-Luftalarm-ueber-Odessa-Explosion-in-Stadt-am-Schwarzen-Meer--article23143824.html,0,www.n-tv.de,Ukraine-Krieg im Liveticker: +++ 11:14 Luftalarm über Odessa: Explosion in Stadt am Schwarzen Meer +++,Lesen Sie alle aktuellen Entwicklungen und Nachrichten über den russischen Angriffskrieg auf die Ukraine im Liveticker von ntv.de.,https://bilder2.n-tv.de/img/incoming/crop23332537/9041326157-cImg_16_9-w1200/Liveticker1-grau-1-Kopie.jpg,2024-06-01T23:11:00Z,,Die Stadtverwaltung von Odessa meldet über ihren Telegram-Kanal Luftalarm. Demnach habe sich ein Ziel mit hoher Geschwindigkeit auf die ukrainische Millionenstadt am Schwarzen Meer zubewegt. Der Bürg… [+13168 chars],,de,'Ukraine'
https://www.n-tv.de/politik/23-47-Pipeline-Gespraeche-zwischen-Moskau-und-Peking-stocken-offenbar--article23143824.html,https://www.n-tv.de/politik/23-47-Pipeline-Gespraeche-zwischen-Moskau-und-Peking-stocken-offenbar--article23143824.html,0,www.n-tv.de,Ukraine-Krieg im Liveticker: +++ 23:47 Pipeline-Gespräche zwischen Moskau und Peking stocken offenbar +++,Lesen Sie alle aktuellen Entwicklungen und Nachrichten über den russischen Angriffskrieg auf die Ukraine im Liveticker von ntv.de.,https://bilder2.n-tv.de/img/incoming/crop23332537/9041326157-cImg_16_9-w1200/Liveticker1-grau-1-Kopie.jpg,2024-06-01T23:11:00Z,,Die Gespräche zwischen Russland und China über den Bau einer neuen Gaspipeline sind einem Medienbericht zufolge ins Stocken geraten. Grund seien unterschiedliche Vorstellungen der beiden Länder bei P… [+30103 chars],,de,'Ukraine'
