index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.tagesschau.de/ausland/europa/g20-russland-101.html,https://www.tagesschau.de/ausland/europa/g20-russland-101.html,0,www.tagesschau.de,Russland bei G-20-Außenministertreffen in Indien,"Auch der russische Außenminister Lawrow wird beim G20-Treffen seiner Amtskollegen in Indien dabei sein. Dort wird es ihm einmal mehr darum gehen zu zeigen, dass Russland nicht international isoliert ist. <em>Von Stephan Laack.</em>",https://www.tagesschau.de/multimedia/bilder/g20-neu-delhi-101~_v-original.jpg,2023-03-01T04:39:43Z,https://web.archive.org/web/20230301055623/https://www.tagesschau.de/ausland/europa/g20-russland-101.html,"Auch der russische Außenminister Lawrow wird beim G20-Treffen seiner Amtskollegen in Indien dabei sein. Dort wird es ihm einmal mehr darum gehen zu zeigen, dass Russland nicht international isoliert … [+4195 chars]",,de,'Nordstream'
https://www.zeit.de/wirtschaft/2023-03/realloehne-inflation-statistisches-bundesamt,https://www.zeit.de/wirtschaft/2023-03/realloehne-inflation-statistisches-bundesamt,0,www.zeit.de,Inflation: Reallöhne das dritte Jahr in Folge gesunken,"Die Bruttolöhne in Deutschland sind 2022 zwar ungewöhnlich stark gestiegen. Durch die hohe Inflation verdienten die Arbeitnehmer aber 3,1 Prozent weniger als im Vorjahr.",,2023-03-01T08:05:34Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.welt.de/politik/ausland/article244006247/Saporischschja-Erneute-Kaempfe-bei-ukrainischem-Atomkraftwerk-IAEA-alarmiert.html,https://www.welt.de/politik/ausland/article244006247/Saporischschja-Erneute-Kaempfe-bei-ukrainischem-Atomkraftwerk-IAEA-alarmiert.html,0,www.welt.de,Erneute Kämpfe bei ukrainischem Atomkraftwerk – IAEA alarmiert,Rund um das größte Atomkraftwerk Europas in Saporischschja sollen in den vergangenen Tagen 20 Detonationen zu hören gewesen sein. Die Internationale Atomenergiebehörde zeigt sich besorgt und fordert die Einrichtung einer nuklearen Sicherheits- und Schutzzone.,https://img.welt.de/img/politik/ausland/mobile240857353/2151359877-ci16x9-w1200/dpa-5FAA440071F95F73-jpg.jpg,2023-03-01T08:51:00Z,https://web.archive.org/web/20230301094442/https://www.welt.de/politik/ausland/article244006247/Saporischschja-Erneute-Kaempfe-bei-ukrainischem-Atomkraftwerk-IAEA-alarmiert.html,Die Kämpfe rund um das ukrainische Atomkraftwerk Saporischschja haben erneut die Internationale Atomenergiebehörde (IAEA) alarmiert. Es seien am Montag rund 20 Detonationen offenbar in der Nähe der A… [+25599 chars],,de,'Atomenergie'
https://www.zeit.de/news/2023-03/01/inflation-in-sachsen-weiter-auf-hohem-niveau,https://www.zeit.de/news/2023-03/01/inflation-in-sachsen-weiter-auf-hohem-niveau,0,www.zeit.de,Verbraucher: Inflation in Sachsen weiter auf hohem Niveau,,,2023-03-01T10:29:58Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.zeit.de/news/2023-03/01/evobus-kosten-sparen-und-verlagert-rohbau-nach-tschechien,https://www.zeit.de/news/2023-03/01/evobus-kosten-sparen-und-verlagert-rohbau-nach-tschechien,0,www.zeit.de,Fahrzeugbau: Evobus: Kosten sparen und verlagert Rohbau nach Tschechien,,,2023-03-01T10:41:26Z,https://web.archive.org/web/20230302064133/https://www.zeit.de/news/2023-03/01/evobus-kosten-sparen-und-verlagert-rohbau-nach-tschechien,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Sparen'
https://www.zeit.de/news/2023-03/01/mehr-als-ein-meter-schnee-mallorca-bittet-militaer-um-hilfe,https://www.zeit.de/news/2023-03/01/mehr-als-ein-meter-schnee-mallorca-bittet-militaer-um-hilfe,0,www.zeit.de,Unwetter: Mehr als ein Meter Schnee: Mallorca bittet Militär um Hilfe,,,2023-03-01T10:59:32Z,https://web.archive.org/web/20230301112133/https://www.zeit.de/news/2023-03/01/mehr-als-ein-meter-schnee-mallorca-bittet-militaer-um-hilfe,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Schnee'
https://www.morgenpost.de/vermischtes/article237781941/Mehr-als-ein-Meter-Schnee-Mallorca-bittet-Militaer-um-Hilfe.html,https://www.morgenpost.de/vermischtes/article237781941/Mehr-als-ein-Meter-Schnee-Mallorca-bittet-Militaer-um-Hilfe.html,0,www.morgenpost.de,Unwetter: Mehr als ein Meter Schnee: Mallorca bittet Militär um Hilfe,Die normalerweise von der Sonne verwöhnte Balearen-Insel wird von Schnee und Kälte heimgesucht. In einem abgelegenen Kloster werden Ausflügler eingeschneit.,https://img.morgenpost.de/img/vermischtes/crop237781931/8082605691-w820-cv16_9-q85/Eingeschneit.jpg,2023-03-01T10:59:32Z,https://web.archive.org/web/20230301113432/https://www.morgenpost.de/vermischtes/article237781941/Mehr-als-ein-Meter-Schnee-Mallorca-bittet-Militaer-um-Hilfe.html,Palma. Mallorca hat zur Bewältigung der Folgen des Wintersturms Juliette die Hilfe der Militärischen Nothilfe-Einheit UME angefordert. Zwar zog das Sturmtief am Mittwoch nach Osten Richtung Italien a… [+1352 chars],,de,'Kälte'
https://www.zeit.de/news/2023-03/01/preise-fuer-nahrungsmittel-und-getraenke-stark-gestiegen,https://www.zeit.de/news/2023-03/01/preise-fuer-nahrungsmittel-und-getraenke-stark-gestiegen,0,www.zeit.de,Inflation: Preise für Nahrungsmittel und Getränke stark gestiegen,,,2023-03-01T11:00:53Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.faz.net/aktuell/finanzen/oesterreich-raiffeisenbank-wegen-russland-geschaeft-im-visier-18712393.html,https://www.faz.net/aktuell/finanzen/oesterreich-raiffeisenbank-wegen-russland-geschaeft-im-visier-18712393.html,0,www.faz.net,Russlandgeschäft von Österreichs Raiffeisenbank im Visier,Geschäfte mit Russland werden schwieriger. Das gilt auch für Banken. Eine steht besonders im Rampenlicht: Österreichs RBI. Warum?,https://media0.faz.net/ppmedia/aktuell/1302033700/1.8712662/facebook_teaser_fplus/weiter-im-geschaeft-die-ao.jpg,2023-03-01T11:04:43Z,https://web.archive.org/web/20230301112453/https://www.faz.net/aktuell/finanzen/oesterreich-raiffeisenbank-wegen-russland-geschaeft-im-visier-18712393.html,Im Jahr des russischen Überfalls auf die Ukraine ist die deutsche Ausfuhr nach Russland um 45 Prozent drastisch zurückgegangen. Doch am Ende machten deutsche Exporteure mit Russland im Jahr 2022 nach… [+835 chars],,de,'Russland'
https://www.zeit.de/news/2023-03/01/bundesrechnungshof-prueft-kosten-fuer-schiffshebewerk,https://www.zeit.de/news/2023-03/01/bundesrechnungshof-prueft-kosten-fuer-schiffshebewerk,0,www.zeit.de,Neubauprojekt: Bundesrechnungshof prüft Kosten für Schiffshebewerk,,,2023-03-01T11:11:08Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Kosten'
